"County","name","value"
"Uvalde","Percent.Commute.Less.than.15min","56.6"
"Uvalde","Percent.Commute.15min.to.29min","26.03"
"Uvalde","Percent.Commute.30min.to.59min","11.7"
"Uvalde","Percent.Commute.60min.or.More","5.67"
"Uvalde","Percent.Housing.Units.No.Vehicle","8.25"
"Uvalde","GINI.Index","0.47"
"Uvalde","Percent.Unemployed","4.94"
"Uvalde","Median.Household.Income","45936"
"Uvalde","Median.Household.Income.Asian",""
"Uvalde","Median.Household.Income.Black",""
"Uvalde","Median.Household.Income.Hispanic","39375"
"Uvalde","Median.Household.Income.White","51552"
"Uvalde","Percent.in.Poverty","20.99"
"Uvalde","Percent.in.Poverty.Asian","0"
"Uvalde","Percent.in.Poverty.Black","22.03"
"Uvalde","Percent.in.Poverty.Hispanic","24.61"
"Uvalde","Percent.in.Poverty.White","11.56"
"Uvalde","Percent.Households.Food.Stamps","23.26"
"Uvalde","Median.Home.Value","103000"
"Uvalde","Median.Rent","834"
"Uvalde","Percent.Less.than.Highschool","24.13"
"Uvalde","Percent.Highschool.Graduate","29.57"
"Uvalde","Percent.with.Associate.Degree","26.87"
"Uvalde","Percent.with.Bachelor.Degree","14.5"
"Uvalde","Percent.with.Graduate.Degree","4.94"
"Uvalde","Percent.Medicaid","24.1"
"Uvalde","Percent.Medicare.Only","5"
"Uvalde","Percent.Health.Insurance.Other","5.01"
"Uvalde","Percent.No.Health.Insurance","20.2"
"Uvalde","Obesity.Rate","38.4"
"Uvalde","Diabetes.Rate","16.2"
"Uvalde","Binge.Drinking.Rate","16.2"
"Uvalde","Smoking.Rate","16.9"
"Uvalde","Depression.Rate","20.7"
"Uvalde","Anxiety.Disorders.Rate.Medicare","14"
"Uvalde","Bipolar.Disorder.Rate.Medicare","3"
"Uvalde","Depressive.Disorders.Rate.Medicare","12"
"Uvalde","Personality.Disorders.Rate.Medicare","0"
"Uvalde","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Uvalde","Birth.Defects.per.10k","531.65"
"Uvalde","Deaths.from.Injury.per.100k","57.14"
"Uvalde","Deaths.from.Transport.Accident.per.100k","20.04"
"Uvalde","Deaths.from.Suicide.per.100k","15.58"
"Uvalde","Deaths.from.Assault.per.100k",""
"Uvalde","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Uvalde","Accidental.Deaths.by.Cannabis.per.100k",""
"Uvalde","Accidental.Deaths.by.Cocaine.per.100k","0"
"Uvalde","Accidental.Deaths.by.Heroin.per.100k","0"
"Uvalde","Accidental.Deaths.by.Methadone.per.100k",""
"Uvalde","Accidental.Deaths.by.Opioids.per.100k","0"
"Uvalde","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Uvalde","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Uvalde","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Uvalde","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Uvalde","Accidental.Deaths.by.Synthetics.per.100k",""
"Uvalde","Maternal.Deaths.per.100k",""
"Uvalde","Opioid.Overdose.Deaths.per.100k",""
"Uvalde","Drug.Poisoning.Deaths.per.100k","11.13"
"Uvalde","Opioid.Dispensing.Rate.per.100","23.6"
"Uvalde","HPSA.Primary.Care.Score","11"
"Uvalde","HPSA.Primary.Care.FTE.Short","0.82"
"Uvalde","HPSA.Mental.FTE.Short",""
"Uvalde","HPSA.Mental.Score",""
"Uvalde","PCPs.per.100k","52.8"
"Uvalde","Nurse.Practitioners.per.100k","56"
"Uvalde","Physician.Assistants.per.100k","26"
"Uvalde","Dentists.per.100k","24.6"
"Uvalde","LCDCs.per.100k","24.6"
"Uvalde","LPCs.per.100k","52.8"
"Uvalde","LCSWs.per.100k","7"
"Uvalde","Psychiatrists.per.100k","3.5"
"Uvalde","Mental.Health.Providers.per.100k","52.35"
"Uvalde","Urgent.Care.Orgs.per.100k","4"
"Uvalde","Health.Centers.per.100k","7"
"Uvalde","Community.Mental.Health.Centers.per.100k","0"
"Uvalde","Rural.Health.Clinics.per.100k","22"
"Uvalde","Home.Health.Agencies.per.100k","4"
"Uvalde","Hospices.per.100k","7"
"Uvalde","Nursing.Facilities.per.100k","11"
"Uvalde","Nursing.Facility.Beds.per.100k","874"
"Uvalde","Skilled.Nursing.Facilities.per.100k","0"
"Uvalde","Skilled.Nursing.Facility.Beds.per.100k","0"
"Uvalde","Mental.Health.Facilities.per.1k","3.74"
"Uvalde","Mental.Health.Facilities.Accepting.Medicare.per.1k","3.74"
"Uvalde","Percent.Clinicians.Accepting.Medicaid","100"
"Uvalde","Percent.Nursing.Homes.For.Profit","50"
"Uvalde","Percent.Nursing.Homes.Chain","50"
"Uvalde","Percent.Hospitals.Private.For.Profit","62.5"
"Uvalde","Percent.Hospitals.Non.Profit","12.5"
"Uvalde","Percent.Hospitals.Government","25"
"Uvalde","Nursing.Home.Occupancy.Rate","50.09"
"Uvalde","Median.Distance.to.Urgent.Care","3.03"
"Uvalde","Median.Distance.to.Emergency.Department","1.73"
"Uvalde","Median.Distance.to.Medical.Surgical.ICU","1.73"
"Uvalde","Median.Distance.to.Trauma.Center","1.73"
"Uvalde","Median.Distance.to.Pediatric.ICU","75.33"
"Uvalde","Median.Distance.to.Obstetrics.Department","1.73"
"Uvalde","Median.Distance.to.Health.Clinic","0.83"
"Uvalde","Median.Distance.to.Alcohol.Drug.Incare","49.52"
"Val Verde","State","Texas"
"Val Verde","FIPS.Code","48465"
"Val Verde","Population","49018"
"Val Verde","Economic.Region","South Texas"
"Val Verde","Overall.Social.Vulnerability","0.9644"
"Val Verde","Socioeconomic.Social.Vulnerability","0.8893"
"Val Verde","Household.Characteristics.Social.Vulnerability","0.9368"
"Val Verde","Race.Ethnicity.Social.Vulnerability","0.9368"
"Val Verde","Housing.Transport.Social.Vulnerability","0.9605"
"Val Verde","Median.Age","32.2"
"Val Verde","Percent.Age.0.to.17","28.33"
"Val Verde","Percent.Age.Over.65","14.3"
"Val Verde","Percent.Asian","0.71"
"Val Verde","Percent.Black","1.34"
"Val Verde","Percent.Hispanic","82.21"
"Val Verde","Percent.White","14.82"
"Val Verde","Percent.Households_Limited_English","12.39"
"Val Verde","Percent.Veteran","8.62"
"Val Verde","NCHS.Rural.Urban.Code","5"
"Val Verde","Percent.Households.No.Computer.Device","14.9"
"Val Verde","Percent.Households.Smartphone.Only","16.84"
"Val Verde","Percent.Households.No.Internet","29.2"
"Val Verde","Percent.Commute.Less.than.15min","52.55"
"Val Verde","Percent.Commute.15min.to.29min","36.68"
"Val Verde","Percent.Commute.30min.to.59min","6.74"
"Val Verde","Percent.Commute.60min.or.More","4.02"
"Val Verde","Percent.Housing.Units.No.Vehicle","6.66"
"Val Verde","GINI.Index","0.46"
"Val Verde","Percent.Unemployed","4"
"Val Verde","Median.Household.Income","47675"
"Val Verde","Median.Household.Income.Asian",""
"Val Verde","Median.Household.Income.Black","34954"
"Val Verde","Median.Household.Income.Hispanic","42320"
"Val Verde","Median.Household.Income.White","68365"
"Val Verde","Percent.in.Poverty","18.32"
"Val Verde","Percent.in.Poverty.Asian","0"
"Val Verde","Percent.in.Poverty.Black","18.53"
"Val Verde","Percent.in.Poverty.Hispanic","19.44"
"Val Verde","Percent.in.Poverty.White","13.73"
"Val Verde","Percent.Households.Food.Stamps","18.97"
"Val Verde","Median.Home.Value","105400"
"Val Verde","Median.Rent","766"
"Val Verde","Percent.Less.than.Highschool","29.98"
"Val Verde","Percent.Highschool.Graduate","24.52"
"Val Verde","Percent.with.Associate.Degree","26.38"
"Val Verde","Percent.with.Bachelor.Degree","12.43"
"Val Verde","Percent.with.Graduate.Degree","6.69"
"Val Verde","Percent.Medicaid","18.88"
"Val Verde","Percent.Medicare.Only","5.89"
"Val Verde","Percent.Health.Insurance.Other","5.64"
"Val Verde","Percent.No.Health.Insurance","21.83"
"Val Verde","Obesity.Rate","42"
"Val Verde","Diabetes.Rate","16.3"
"Val Verde","Binge.Drinking.Rate","16.9"
"Val Verde","Smoking.Rate","17.1"
"Val Verde","Depression.Rate","20"
"Val Verde","Anxiety.Disorders.Rate.Medicare","14"
"Val Verde","Bipolar.Disorder.Rate.Medicare","2"
"Val Verde","Depressive.Disorders.Rate.Medicare","12"
"Val Verde","Personality.Disorders.Rate.Medicare","0"
"Val Verde","Opioid.Overuse.Disorder.Rate.Medicare","1"
"Val Verde","Birth.Defects.per.10k","366.49"
"Val Verde","Deaths.from.Injury.per.100k","37.91"
"Val Verde","Deaths.from.Transport.Accident.per.100k","11"
"Val Verde","Deaths.from.Suicide.per.100k","10.6"
"Val Verde","Deaths.from.Assault.per.100k",""
"Val Verde","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Val Verde","Accidental.Deaths.by.Cannabis.per.100k",""
"Val Verde","Accidental.Deaths.by.Cocaine.per.100k",""
"Val Verde","Accidental.Deaths.by.Heroin.per.100k",""
"Val Verde","Accidental.Deaths.by.Methadone.per.100k",""
"Val Verde","Accidental.Deaths.by.Opioids.per.100k",""
"Val Verde","Accidental.Deaths.by.Other.Narcotics.per.100k","0"
"Val Verde","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Val Verde","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Val Verde","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Val Verde","Accidental.Deaths.by.Synthetics.per.100k",""
"Val Verde","Maternal.Deaths.per.100k",""
"Val Verde","Opioid.Overdose.Deaths.per.100k",""
"Val Verde","Drug.Poisoning.Deaths.per.100k","7.34"
"Val Verde","Opioid.Dispensing.Rate.per.100","21.1"
"Val Verde","HPSA.Primary.Care.Score",""
"Val Verde","HPSA.Primary.Care.FTE.Short",""
"Val Verde","HPSA.Mental.FTE.Short","1.35"
"Val Verde","HPSA.Mental.Score","17"
"Val Verde","PCPs.per.100k","45.7"
"Val Verde","Nurse.Practitioners.per.100k","43"
"Val Verde","Physician.Assistants.per.100k","31"
"Val Verde","Dentists.per.100k","16.6"
"Val Verde","LCDCs.per.100k","6.2"
"Val Verde","LPCs.per.100k","27"
"Val Verde","LCSWs.per.100k","16.6"
"Val Verde","Psychiatrists.per.100k","2.1"
"Val Verde","Mental.Health.Providers.per.100k","53.03"
"Val Verde","Urgent.Care.Orgs.per.100k","0"
"Val Verde","Health.Centers.per.100k","4"
"Val Verde","Community.Mental.Health.Centers.per.100k","4"
"Val Verde","Rural.Health.Clinics.per.100k","14"
"Val Verde","Home.Health.Agencies.per.100k","10"
"Val Verde","Hospices.per.100k","2"
"Val Verde","Nursing.Facilities.per.100k","6"
"Val Verde","Nursing.Facility.Beds.per.100k","473"
"Val Verde","Skilled.Nursing.Facilities.per.100k","0"
"Val Verde","Skilled.Nursing.Facility.Beds.per.100k","0"
"Val Verde","Mental.Health.Facilities.per.1k","2.04"
"Val Verde","Mental.Health.Facilities.Accepting.Medicare.per.1k","2.04"
"Val Verde","Percent.Clinicians.Accepting.Medicaid","99.25"
"Val Verde","Percent.Nursing.Homes.For.Profit","66.67"
"Val Verde","Percent.Nursing.Homes.Chain","66.67"
"Val Verde","Percent.Hospitals.Private.For.Profit","75"
"Val Verde","Percent.Hospitals.Non.Profit","25"
"Val Verde","Percent.Hospitals.Government","0"
"Val Verde","Nursing.Home.Occupancy.Rate","69.03"
"Val Verde","Median.Distance.to.Urgent.Care","70.34"
"Val Verde","Median.Distance.to.Emergency.Department","1.87"
"Val Verde","Median.Distance.to.Medical.Surgical.ICU","1.87"
"Val Verde","Median.Distance.to.Trauma.Center","1.87"
"Val Verde","Median.Distance.to.Pediatric.ICU","140.34"
"Val Verde","Median.Distance.to.Obstetrics.Department","1.87"
"Val Verde","Median.Distance.to.Health.Clinic","1.23"
"Val Verde","Median.Distance.to.Alcohol.Drug.Incare","112.67"
"Van Zandt","State","Texas"
"Van Zandt","FIPS.Code","48467"
"Van Zandt","Population","55970"
"Van Zandt","Economic.Region","Upper East"
"Van Zandt","Overall.Social.Vulnerability","0.2055"
"Van Zandt","Socioeconomic.Social.Vulnerability","0.336"
"Van Zandt","Household.Characteristics.Social.Vulnerability","0.2292"
"Van Zandt","Race.Ethnicity.Social.Vulnerability","0.0711"
"Van Zandt","Housing.Transport.Social.Vulnerability","0.2648"
"Van Zandt","Median.Age","42.3"
"Van Zandt","Percent.Age.0.to.17","23.12"
"Van Zandt","Percent.Age.Over.65","20.37"
"Van Zandt","Percent.Asian","0.42"
"Van Zandt","Percent.Black","2.87"
"Van Zandt","Percent.Hispanic","11.3"
"Van Zandt","Percent.White","83.28"
"Van Zandt","Percent.Households_Limited_English","1.41"
"Van Zandt","Percent.Veteran","9.27"
"Van Zandt","NCHS.Rural.Urban.Code","6"
"Van Zandt","Percent.Households.No.Computer.Device","10.89"
"Van Zandt","Percent.Households.Smartphone.Only","15.1"
"Van Zandt","Percent.Households.No.Internet","17.7"
"Van Zandt","Percent.Commute.Less.than.15min","25.8"
"Van Zandt","Percent.Commute.15min.to.29min","21.95"
"Van Zandt","Percent.Commute.30min.to.59min","28.42"
"Van Zandt","Percent.Commute.60min.or.More","23.82"
"Van Zandt","Percent.Housing.Units.No.Vehicle","2.78"
"Van Zandt","GINI.Index","0.47"
"Van Zandt","Percent.Unemployed","4.01"
"Van Zandt","Median.Household.Income","57203"
"Van Zandt","Median.Household.Income.Asian",""
"Van Zandt","Median.Household.Income.Black","39063"
"Van Zandt","Median.Household.Income.Hispanic","41645"
"Van Zandt","Median.Household.Income.White","59769"
"Van Zandt","Percent.in.Poverty","12.72"
"Van Zandt","Percent.in.Poverty.Asian","0"
"Van Zandt","Percent.in.Poverty.Black","28.82"
"Van Zandt","Percent.in.Poverty.Hispanic","20.36"
"Van Zandt","Percent.in.Poverty.White","11"
"Van Zandt","Percent.Households.Food.Stamps","11.72"
"Van Zandt","Median.Home.Value","152200"
"Van Zandt","Median.Rent","865"
"Van Zandt","Percent.Less.than.Highschool","14.7"
"Van Zandt","Percent.Highschool.Graduate","33"
"Van Zandt","Percent.with.Associate.Degree","36.52"
"Van Zandt","Percent.with.Bachelor.Degree","11.75"
"Van Zandt","Percent.with.Graduate.Degree","4.03"
"Van Zandt","Percent.Medicaid","12.88"
"Van Zandt","Percent.Medicare.Only","8.96"
"Van Zandt","Percent.Health.Insurance.Other","6.35"
"Van Zandt","Percent.No.Health.Insurance","17.46"
"Van Zandt","Obesity.Rate","35.6"
"Van Zandt","Diabetes.Rate","13.7"
"Van Zandt","Binge.Drinking.Rate","16.6"
"Van Zandt","Smoking.Rate","20.2"
"Van Zandt","Depression.Rate","23.6"
"Van Zandt","Anxiety.Disorders.Rate.Medicare","20"
"Van Zandt","Bipolar.Disorder.Rate.Medicare","4"
"Van Zandt","Depressive.Disorders.Rate.Medicare","20"
"Van Zandt","Personality.Disorders.Rate.Medicare","2"
"Van Zandt","Opioid.Overuse.Disorder.Rate.Medicare","3"
"Van Zandt","Birth.Defects.per.10k","706.44"
"Van Zandt","Deaths.from.Injury.per.100k","67.94"
"Van Zandt","Deaths.from.Transport.Accident.per.100k","33.25"
"Van Zandt","Deaths.from.Suicide.per.100k","18.59"
"Van Zandt","Deaths.from.Assault.per.100k","6.44"
"Van Zandt","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Van Zandt","Accidental.Deaths.by.Cannabis.per.100k",""
"Van Zandt","Accidental.Deaths.by.Cocaine.per.100k","0"
"Van Zandt","Accidental.Deaths.by.Heroin.per.100k","0"
"Van Zandt","Accidental.Deaths.by.Methadone.per.100k",""
"Van Zandt","Accidental.Deaths.by.Opioids.per.100k",""
"Van Zandt","Accidental.Deaths.by.Other.Narcotics.per.100k","0"
"Van Zandt","Accidental.Deaths.by.Other.Opioids.per.100k",""
"Van Zandt","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Van Zandt","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Van Zandt","Accidental.Deaths.by.Synthetics.per.100k","0"
"Van Zandt","Maternal.Deaths.per.100k",""
"Van Zandt","Opioid.Overdose.Deaths.per.100k","5.01"
"Van Zandt","Drug.Poisoning.Deaths.per.100k","11.8"
"Van Zandt","Opioid.Dispensing.Rate.per.100","18.2"
"Van Zandt","HPSA.Primary.Care.Score",""
"Van Zandt","HPSA.Primary.Care.FTE.Short",""
"Van Zandt","HPSA.Mental.FTE.Short",""
"Van Zandt","HPSA.Mental.Score",""
"Van Zandt","PCPs.per.100k","16.1"
"Van Zandt","Nurse.Practitioners.per.100k","26"
"Van Zandt","Physician.Assistants.per.100k","7"
"Van Zandt","Dentists.per.100k","17.8"
"Van Zandt","LCDCs.per.100k","25"
"Van Zandt","LPCs.per.100k","48.2"
"Van Zandt","LCSWs.per.100k","7.1"
"Van Zandt","Psychiatrists.per.100k","-"
"Van Zandt","Mental.Health.Providers.per.100k","33.57"
"Van Zandt","Urgent.Care.Orgs.per.100k","0"
"Van Zandt","Health.Centers.per.100k","0"
"Van Zandt","Community.Mental.Health.Centers.per.100k","0"
"Van Zandt","Rural.Health.Clinics.per.100k","16"
"Van Zandt","Home.Health.Agencies.per.100k","7"
"Van Zandt","Hospices.per.100k","2"
"Van Zandt","Nursing.Facilities.per.100k","16"
"Van Zandt","Nursing.Facility.Beds.per.100k","1011"
"Van Zandt","Skilled.Nursing.Facilities.per.100k","0"
"Van Zandt","Skilled.Nursing.Facility.Beds.per.100k","0"
"Van Zandt","Mental.Health.Facilities.per.1k","1.74"
"Van Zandt","Mental.Health.Facilities.Accepting.Medicare.per.1k","1.74"
"Van Zandt","Percent.Clinicians.Accepting.Medicaid","100"
"Van Zandt","Percent.Nursing.Homes.For.Profit","100"
"Van Zandt","Percent.Nursing.Homes.Chain","33.33"
"Van Zandt","Percent.Hospitals.Private.For.Profit","66.67"
"Van Zandt","Percent.Hospitals.Non.Profit","29.17"
"Van Zandt","Percent.Hospitals.Government","4.17"
"Van Zandt","Nursing.Home.Occupancy.Rate","83.59"
"Van Zandt","Median.Distance.to.Urgent.Care","32.86"
"Van Zandt","Median.Distance.to.Emergency.Department","13.71"
"Van Zandt","Median.Distance.to.Medical.Surgical.ICU","23.64"
"Van Zandt","Median.Distance.to.Trauma.Center","13.71"
"Van Zandt","Median.Distance.to.Pediatric.ICU","43.84"
"Van Zandt","Median.Distance.to.Obstetrics.Department","17.14"
"Van Zandt","Median.Distance.to.Health.Clinic","1.83"
"Van Zandt","Median.Distance.to.Alcohol.Drug.Incare","31.7"
"Victoria","State","Texas"
"Victoria","FIPS.Code","48469"
"Victoria","Population","92044"
"Victoria","Economic.Region","Alamo"
"Victoria","Overall.Social.Vulnerability","0.6838"
"Victoria","Socioeconomic.Social.Vulnerability","0.6403"
"Victoria","Household.Characteristics.Social.Vulnerability","0.5731"
"Victoria","Race.Ethnicity.Social.Vulnerability","0.7194"
"Victoria","Housing.Transport.Social.Vulnerability","0.6601"
"Victoria","Median.Age","35.9"
"Victoria","Percent.Age.0.to.17","25.37"
"Victoria","Percent.Age.Over.65","16.13"
"Victoria","Percent.Asian","1.18"
"Victoria","Percent.Black","5.93"
"Victoria","Percent.Hispanic","47.29"
"Victoria","Percent.White","44.09"
"Victoria","Percent.Households_Limited_English","2.37"
"Victoria","Percent.Veteran","7.22"
"Victoria","NCHS.Rural.Urban.Code","4"
"Victoria","Percent.Households.No.Computer.Device","10.18"
"Victoria","Percent.Households.Smartphone.Only","15.43"
"Victoria","Percent.Households.No.Internet","19.64"
"Victoria","Percent.Commute.Less.than.15min","42.39"
"Victoria","Percent.Commute.15min.to.29min","36.14"
"Victoria","Percent.Commute.30min.to.59min","16.16"
"Victoria","Percent.Commute.60min.or.More","5.31"
"Victoria","Percent.Housing.Units.No.Vehicle","6.11"
"Victoria","GINI.Index","0.46"
"Victoria","Percent.Unemployed","5.18"
"Victoria","Median.Household.Income","58959"
"Victoria","Median.Household.Income.Asian","143221"
"Victoria","Median.Household.Income.Black","41372"
"Victoria","Median.Household.Income.Hispanic","52281"
"Victoria","Median.Household.Income.White","67195"
"Victoria","Percent.in.Poverty","15.71"
"Victoria","Percent.in.Poverty.Asian","3.62"
"Victoria","Percent.in.Poverty.Black","25.67"
"Victoria","Percent.in.Poverty.Hispanic","20.86"
"Victoria","Percent.in.Poverty.White","9.51"
"Victoria","Percent.Households.Food.Stamps","13.12"
"Victoria","Median.Home.Value","152900"
"Victoria","Median.Rent","961"
"Victoria","Percent.Less.than.Highschool","16.6"
"Victoria","Percent.Highschool.Graduate","30.51"
"Victoria","Percent.with.Associate.Degree","33.97"
"Victoria","Percent.with.Bachelor.Degree","13.03"
"Victoria","Percent.with.Graduate.Degree","5.89"
"Victoria","Percent.Medicaid","14.18"
"Victoria","Percent.Medicare.Only","7.4"
"Victoria","Percent.Health.Insurance.Other","4.59"
"Victoria","Percent.No.Health.Insurance","17.28"
"Victoria","Obesity.Rate","37.7"
"Victoria","Diabetes.Rate","13.7"
"Victoria","Binge.Drinking.Rate","17"
"Victoria","Smoking.Rate","17"
"Victoria","Depression.Rate","21.1"
"Victoria","Anxiety.Disorders.Rate.Medicare","19"
"Victoria","Bipolar.Disorder.Rate.Medicare","4"
"Victoria","Depressive.Disorders.Rate.Medicare","17"
"Victoria","Personality.Disorders.Rate.Medicare","2"
"Victoria","Opioid.Overuse.Disorder.Rate.Medicare","3"
"Victoria","Birth.Defects.per.10k","558.33"
"Victoria","Deaths.from.Injury.per.100k","49.5"
"Victoria","Deaths.from.Transport.Accident.per.100k","17.37"
"Victoria","Deaths.from.Suicide.per.100k","19.11"
"Victoria","Deaths.from.Assault.per.100k","5.64"
"Victoria","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Victoria","Accidental.Deaths.by.Cannabis.per.100k","0"
"Victoria","Accidental.Deaths.by.Cocaine.per.100k",""
"Victoria","Accidental.Deaths.by.Heroin.per.100k",""
"Victoria","Accidental.Deaths.by.Methadone.per.100k","0"
"Victoria","Accidental.Deaths.by.Opioids.per.100k",""
"Victoria","Accidental.Deaths.by.Other.Narcotics.per.100k",""
"Victoria","Accidental.Deaths.by.Other.Opioids.per.100k","0"
"Victoria","Accidental.Deaths.by.Psychostimulants.per.100k",""
"Victoria","Accidental.Deaths.by.Pyschotropics.per.100k",""
"Victoria","Accidental.Deaths.by.Synthetics.per.100k",""
"Victoria","Maternal.Deaths.per.100k",""
"Victoria","Opioid.Overdose.Deaths.per.100k","3.69"
"Victoria","Drug.Poisoning.Deaths.per.100k","10.42"
"Victoria","Opioid.Dispensing.Rate.per.100","67.5"
"Victoria","HPSA.Primary.Care.Score",""
"Victoria","HPSA.Primary.Care.FTE.Short",""
"Victoria","HPSA.Mental.FTE.Short","1.63"
"Victoria","HPSA.Mental.Score","13"
"Victoria","PCPs.per.100k","86"
"Victoria","Nurse.Practitioners.per.100k","97"
"Victoria","Physician.Assistants.per.100k","23"
"Victoria","Dentists.per.100k","41"
"Victoria","LCDCs.per.100k","20"
"Victoria","LPCs.per.100k","85"
"Victoria","LCSWs.per.100k","9"
"Victoria","Psychiatrists.per.100k","3"
"Victoria","Mental.Health.Providers.per.100k","155.29"
"Victoria","Urgent.Care.Orgs.per.100k","3"
"Victoria","Health.Centers.per.100k","0"
"Victoria","Community.Mental.Health.Centers.per.100k","2"
"Victoria","Rural.Health.Clinics.per.100k","0"
"Victoria","Home.Health.Agencies.per.100k","8"
"Victoria","Hospices.per.100k","3"
"Victoria","Nursing.Facilities.per.100k","8"
"Victoria","Nursing.Facility.Beds.per.100k","704"
"Victoria","Skilled.Nursing.Facilities.per.100k","2"
"Victoria","Skilled.Nursing.Facility.Beds.per.100k","29"
"Victoria","Mental.Health.Facilities.per.1k","2.18"
"Victoria","Mental.Health.Facilities.Accepting.Medicare.per.1k","1.09"
"Victoria","Percent.Clinicians.Accepting.Medicaid","96.98"
"Victoria","Percent.Nursing.Homes.For.Profit","66.67"
"Victoria","Percent.Nursing.Homes.Chain","66.67"
"Victoria","Percent.Hospitals.Private.For.Profit","58.7"
"Victoria","Percent.Hospitals.Non.Profit","36.96"
"Victoria","Percent.Hospitals.Government","4.35"
"Victoria","Nursing.Home.Occupancy.Rate","82.24"
"Victoria","Median.Distance.to.Urgent.Care","2.76"
"Victoria","Median.Distance.to.Emergency.Department","1.85"
"Victoria","Median.Distance.to.Medical.Surgical.ICU","1.85"
"Victoria","Median.Distance.to.Trauma.Center","2.23"
"Victoria","Median.Distance.to.Pediatric.ICU","78.37"
"Victoria","Median.Distance.to.Obstetrics.Department","2.23"
"Victoria","Median.Distance.to.Health.Clinic","22.57"
"Victoria","Median.Distance.to.Alcohol.Drug.Incare","4.29"
"Walker","State","Texas"
"Walker","FIPS.Code","48471"
"Walker","Population","72295"
"Walker","Economic.Region","Gulf Coast"
"Walker","Overall.Social.Vulnerability","0.5573"
"Walker","Socioeconomic.Social.Vulnerability","0.4822"
"Walker","Household.Characteristics.Social.Vulnerability","0"
"Walker","Race.Ethnicity.Social.Vulnerability","0.5534"
"Walker","Housing.Transport.Social.Vulnerability","0.9763"
"Walker","Median.Age","35.3"
"Walker","Percent.Age.0.to.17","14.77"
"Walker","Percent.Age.Over.65","12.88"
"Walker","Percent.Asian","1.28"
"Walker","Percent.Black","23.08"
"Walker","Percent.Hispanic","18.07"
"Walker","Percent.White","56.2"
"Walker","Percent.Households_Limited_English","2.4"
"Walker","Percent.Veteran","7.62"
"Walker","NCHS.Rural.Urban.Code","5"
"Walker","Percent.Households.No.Computer.Device","10"
"Walker","Percent.Households.Smartphone.Only","14.86"
"Walker","Percent.Households.No.Internet","14.53"
"Walker","Percent.Commute.Less.than.15min","18.39"
"Walker","Percent.Commute.15min.to.29min","44.18"
"Walker","Percent.Commute.30min.to.59min","31.77"
"Walker","Percent.Commute.60min.or.More","5.66"
"Walker","Percent.Housing.Units.No.Vehicle","6.35"
"Walker","GINI.Index","0.48"
"Walker","Percent.Unemployed","3.42"
"Walker","Median.Household.Income","41508"
"Walker","Median.Household.Income.Asian",""
"Walker","Median.Household.Income.Black","31091"
"Walker","Median.Household.Income.Hispanic","31961"
"Walker","Median.Household.Income.White","46689"
"Walker","Percent.in.Poverty","20.74"
"Walker","Percent.in.Poverty.Asian","64.8"
"Walker","Percent.in.Poverty.Black","30.01"
"Walker","Percent.in.Poverty.Hispanic","30.62"
"Walker","Percent.in.Poverty.White","14.42"
"Walker","Percent.Households.Food.Stamps","6.83"
"Walker","Median.Home.Value","160100"
"Walker","Median.Rent","893"
"Walker","Percent.Less.than.Highschool","14.03"
"Walker","Percent.Highschool.Graduate","39.92"
"Walker","Percent.with.Associate.Degree","27.04"
"Walker","Percent.with.Bachelor.Degree","13.14"
"Walker","Percent.with.Graduate.Degree","5.88"
"Walker","Percent.Medicaid","9.55"
"Walker","Percent.Medicare.Only","3.7"
"Walker","Percent.Health.Insurance.Other","4.43"
"Walker","Percent.No.Health.Insurance","12.29"
"Walker","Obesity.Rate","40.4"
"Walker","Diabetes.Rate","12.5"
"Walker","Binge.Drinking.Rate","19.1"
"Walker","Smoking.Rate","20.1"
"Walker","Depression.Rate","21.6"
"Walker","Anxiety.Disorders.Rate.Medicare","15"
"Walker","Bipolar.Disorder.Rate.Medicare","4"
"Walker","Depressive.Disorders.Rate.Medicare","15"
"Walker","Personality.Disorders.Rate.Medicare","1"
"Walker","Opioid.Overuse.Disorder.Rate.Medicare","3"
"Walker","Birth.Defects.per.10k","558.29"
"Walker","Deaths.from.Injury.per.100k","36.81"
"Walker","Deaths.from.Transport.Accident.per.100k","16.33"
"Walker","Deaths.from.Suicide.per.100k","13.01"
"Walker","Deaths.from.Assault.per.100k",""
"Walker","Accidental.Deaths.by.Benzodiazepines.per.100k",""
"Walker","Accidental.Deaths.by.Cannabis.per.100k","0"
"Walker","Accidental.Deaths.by.Cocaine.per.100k",""
"Walker","Accidental.Deaths.by.Heroin.per.100k","0"
